srcid,destid,ds,yhat
45,39,2024-05-07,1151.0
45,39,2024-05-08,1534.0
45,39,2024-05-09,2153.0
45,39,2024-05-10,2523.0
45,39,2024-05-11,1682.0
45,39,2024-05-12,1458.0
45,39,2024-05-13,1109.0
45,39,2024-05-14,1156.0
45,39,2024-05-15,1540.0
45,39,2024-05-16,2159.0
45,39,2024-05-17,2528.0
45,39,2024-05-18,1687.0
45,39,2024-05-19,1463.0
45,39,2024-05-20,1115.0
45,39,2024-05-21,1162.0
45,39,2024-05-22,1545.0
45,39,2024-05-23,2164.0
45,39,2024-05-24,2534.0
45,39,2024-05-25,1693.0
45,39,2024-05-26,1469.0
45,39,2024-05-27,1121.0
45,39,2024-05-28,1168.0
45,39,2024-05-29,1552.0
45,39,2024-05-30,2171.0
45,39,2024-05-31,2541.0
45,39,2024-06-01,1700.0
45,39,2024-06-02,1476.0
45,39,2024-06-03,1128.0
45,39,2024-06-04,1175.0
45,39,2024-06-05,1559.0
45,39,2024-06-06,2178.0
45,39,2024-06-07,2548.0
45,39,2024-06-08,1707.0
45,39,2024-06-09,1483.0
45,39,2024-06-10,1135.0
45,39,2024-06-11,1183.0
45,39,2024-06-12,1566.0
45,39,2024-06-13,2185.0
45,39,2024-06-14,2555.0
45,39,2024-06-15,1715.0
45,39,2024-06-16,1491.0
45,39,2024-06-17,1143.0
45,39,2024-06-18,1191.0
45,39,2024-06-19,1575.0
45,39,2024-06-20,2194.0
45,39,2024-06-21,2565.0
45,39,2024-06-22,1724.0
45,39,2024-06-23,1500.0
45,39,2024-06-24,1153.0
45,39,2024-06-25,1200.0
45,39,2024-06-26,1585.0
45,39,2024-06-27,2204.0
45,39,2024-06-28,2574.0
45,39,2024-06-29,1734.0
45,39,2024-06-30,1510.0
45,39,2024-07-01,1162.0
45,39,2024-07-02,1210.0
45,39,2024-07-03,1594.0
45,39,2024-07-04,2213.0
45,39,2024-07-05,2584.0
45,39,2024-07-06,1743.0
45,39,2024-07-07,1520.0
45,39,2024-07-08,1173.0
45,39,2024-07-09,1221.0
45,39,2024-07-10,1605.0
45,39,2024-07-11,2225.0
45,39,2024-07-12,2596.0
45,39,2024-07-13,1755.0
45,39,2024-07-14,1532.0
45,39,2024-07-15,1185.0
45,39,2024-07-16,1233.0
45,39,2024-07-17,1617.0
45,39,2024-07-18,2237.0
45,39,2024-07-19,2608.0
45,39,2024-07-20,1768.0
45,39,2024-07-21,1544.0
45,39,2024-07-22,1197.0
45,39,2024-07-23,1245.0
45,39,2024-07-24,1630.0
45,39,2024-07-25,2249.0
45,39,2024-07-26,2620.0
45,39,2024-07-27,1780.0
45,39,2024-07-28,1557.0
45,39,2024-07-29,1210.0
45,39,2024-07-30,1258.0
45,39,2024-07-31,1643.0
45,39,2024-08-01,2263.0
45,39,2024-08-02,2634.0
45,39,2024-08-03,1794.0
45,39,2024-08-04,1571.0
45,39,2024-08-05,1224.0
45,39,2024-08-06,1273.0
45,39,2024-08-07,1658.0
45,39,2024-08-08,2278.0
45,39,2024-08-09,2649.0
45,39,2024-08-10,1809.0
45,39,2024-08-11,1586.0
45,39,2024-08-12,1239.0
45,39,2024-08-13,1288.0
45,39,2024-08-14,1673.0
45,39,2024-08-15,2293.0
45,39,2024-08-16,2664.0
45,39,2024-08-17,1824.0
45,39,2024-08-18,1601.0
45,39,2024-08-19,1254.0
45,39,2024-08-20,1303.0
45,39,2024-08-21,1688.0
45,39,2024-08-22,2309.0
45,39,2024-08-23,2680.0
45,39,2024-08-24,1840.0
45,39,2024-08-25,1618.0
45,39,2024-08-26,1271.0
45,39,2024-08-27,1320.0
45,39,2024-08-28,1705.0
45,39,2024-08-29,2325.0
45,39,2024-08-30,2697.0
45,39,2024-08-31,1857.0
45,39,2024-09-01,1635.0
45,39,2024-09-02,1288.0
45,39,2024-09-03,1337.0
45,39,2024-09-04,1722.0
45,39,2024-09-05,2342.0
45,39,2024-09-06,2713.0
45,39,2024-09-07,1874.0
45,39,2024-09-08,1651.0
45,39,2024-09-09,1304.0
45,39,2024-09-10,1353.0
45,39,2024-09-11,1738.0
45,39,2024-09-12,2359.0
45,39,2024-09-13,2730.0
45,39,2024-09-14,1890.0
45,39,2024-09-15,1668.0
45,39,2024-09-16,1321.0
45,39,2024-09-17,1370.0
45,39,2024-09-18,1755.0
45,39,2024-09-19,2375.0
45,39,2024-09-20,2747.0
45,39,2024-09-21,1907.0
45,39,2024-09-22,1685.0
45,39,2024-09-23,1338.0
45,39,2024-09-24,1387.0
45,39,2024-09-25,1772.0
45,39,2024-09-26,2392.0
45,39,2024-09-27,2763.0
45,39,2024-09-28,1924.0
45,39,2024-09-29,1701.0
45,39,2024-09-30,1354.0
45,39,2024-10-01,1403.0
45,39,2024-10-02,1788.0
45,39,2024-10-03,2409.0
45,39,2024-10-04,2780.0
45,39,2024-10-05,1940.0
45,39,2024-10-06,1718.0
45,39,2024-10-07,1371.0
45,39,2024-10-08,1420.0
45,39,2024-10-09,1805.0
45,39,2024-10-10,2425.0
45,39,2024-10-11,2797.0
45,39,2024-10-12,1957.0
45,39,2024-10-13,1735.0
45,39,2024-10-14,1388.0
45,39,2024-10-15,1437.0
45,39,2024-10-16,1822.0
45,39,2024-10-17,2442.0
45,39,2024-10-18,2813.0
45,39,2024-10-19,1974.0
45,39,2024-10-20,1751.0
45,39,2024-10-21,1404.0
45,39,2024-10-22,1453.0
45,39,2024-10-23,1838.0
45,39,2024-10-24,2459.0
45,39,2024-10-25,2830.0
45,39,2024-10-26,1990.0
45,39,2024-10-27,1768.0
45,39,2024-10-28,1421.0
45,39,2024-10-29,1470.0
45,39,2024-10-30,1855.0
45,39,2024-10-31,2475.0
45,39,2024-11-01,2847.0
45,39,2024-11-02,2007.0
45,39,2024-11-03,1785.0
45,39,2024-11-04,1438.0
45,39,2024-11-05,1487.0
45,39,2024-11-06,1872.0
45,39,2024-11-07,2492.0
45,39,2024-11-08,2863.0
45,39,2024-11-09,2024.0
45,39,2024-11-10,1801.0
45,39,2024-11-11,1454.0
45,39,2024-11-12,1503.0
45,39,2024-11-13,1888.0
45,39,2024-11-14,2509.0
45,39,2024-11-15,2880.0
45,39,2024-11-16,2040.0
45,39,2024-11-17,1818.0
45,39,2024-11-18,1471.0
45,39,2024-11-19,1520.0
45,39,2024-11-20,1905.0
45,39,2024-11-21,2525.0
45,39,2024-11-22,2897.0
45,39,2024-11-23,2057.0
45,39,2024-11-24,1834.0
45,39,2024-11-25,1488.0
45,39,2024-11-26,1536.0
45,39,2024-11-27,1922.0
45,39,2024-11-28,2542.0
45,39,2024-11-29,2913.0
45,39,2024-11-30,2074.0
45,39,2024-12-01,1851.0
45,39,2024-12-02,1504.0
45,39,2024-12-03,1553.0
45,39,2024-12-04,1938.0
45,39,2024-12-05,2559.0
45,39,2024-12-06,2930.0
45,39,2024-12-07,2090.0
45,39,2024-12-08,1868.0
45,39,2024-12-09,1521.0
45,39,2024-12-10,1570.0
45,39,2024-12-11,1955.0
45,39,2024-12-12,2575.0
45,39,2024-12-13,2947.0
45,39,2024-12-14,2107.0
45,39,2024-12-15,1884.0
45,39,2024-12-16,1538.0
45,39,2024-12-17,1586.0
45,39,2024-12-18,1972.0
45,39,2024-12-19,2592.0
45,39,2024-12-20,2963.0
45,39,2024-12-21,2124.0
45,39,2024-12-22,1901.0
45,39,2024-12-23,1554.0
45,39,2024-12-24,1603.0
45,39,2024-12-25,1988.0
45,39,2024-12-26,2609.0
45,39,2024-12-27,2980.0
45,39,2024-12-28,2140.0
45,39,2024-12-29,1918.0
45,39,2024-12-30,1571.0
45,39,2024-12-31,1620.0
45,39,2025-01-01,2005.0
45,39,2025-01-02,2625.0
45,39,2025-01-03,2997.0
45,39,2025-01-04,2157.0
45,39,2025-01-05,1934.0
45,39,2025-01-06,1588.0
45,39,2025-01-07,1636.0
45,39,2025-01-08,2022.0
45,39,2025-01-09,2642.0
45,39,2025-01-10,3013.0
45,39,2025-01-11,2174.0
45,39,2025-01-12,1951.0
45,39,2025-01-13,1604.0
45,39,2025-01-14,1653.0
45,39,2025-01-15,2038.0
45,39,2025-01-16,2659.0
45,39,2025-01-17,3030.0
45,39,2025-01-18,2190.0
45,39,2025-01-19,1968.0
45,39,2025-01-20,1621.0
45,39,2025-01-21,1670.0
45,39,2025-01-22,2055.0
45,39,2025-01-23,2675.0
45,39,2025-01-24,3047.0
45,39,2025-01-25,2207.0
45,39,2025-01-26,1984.0
45,39,2025-01-27,1638.0
45,39,2025-01-28,1686.0
45,39,2025-01-29,2072.0
45,39,2025-01-30,2692.0
45,39,2025-01-31,3063.0
45,39,2025-02-01,2224.0
45,39,2025-02-02,2001.0
45,39,2025-02-03,1654.0
45,39,2025-02-04,1703.0
45,39,2025-02-05,2088.0
45,39,2025-02-06,2709.0
45,39,2025-02-07,3080.0
45,39,2025-02-08,2240.0
45,39,2025-02-09,2018.0
45,39,2025-02-10,1671.0
45,39,2025-02-11,1720.0
45,39,2025-02-12,2105.0
45,39,2025-02-13,2725.0
45,39,2025-02-14,3097.0
45,39,2025-02-15,2257.0
45,39,2025-02-16,2034.0
45,39,2025-02-17,1688.0
45,39,2025-02-18,1736.0
45,39,2025-02-19,2122.0
45,39,2025-02-20,2742.0
45,39,2025-02-21,3113.0
45,39,2025-02-22,2274.0
45,39,2025-02-23,2051.0
45,39,2025-02-24,1704.0
45,39,2025-02-25,1753.0
45,39,2025-02-26,2138.0
45,39,2025-02-27,2759.0
45,39,2025-02-28,3130.0
45,39,2025-03-01,2290.0
45,42,2023-03-01,1307.0
45,42,2023-03-02,1623.0
45,42,2023-03-03,2102.0
45,42,2023-03-04,1432.0
45,42,2023-03-05,1501.0
45,42,2023-03-06,1141.0
45,42,2023-03-07,1136.0
45,42,2023-03-08,1314.0
45,42,2023-03-09,1631.0
45,42,2023-03-10,2109.0
45,42,2023-03-11,1440.0
45,42,2023-03-12,1508.0
45,42,2023-03-13,1149.0
45,42,2023-03-14,1144.0
45,42,2023-03-15,1322.0
45,42,2023-03-16,1638.0
45,42,2023-03-17,2117.0
45,42,2023-03-18,1447.0
45,42,2023-03-19,1516.0
45,42,2023-03-20,1156.0
45,42,2023-03-21,1151.0
45,42,2023-03-22,1329.0
45,42,2023-03-23,1646.0
45,42,2023-03-24,2124.0
45,42,2023-03-25,1455.0
45,42,2023-03-26,1523.0
45,42,2023-03-27,1164.0
45,42,2023-03-28,1159.0
45,42,2023-03-29,1337.0
45,42,2023-03-30,1653.0
45,42,2023-03-31,2132.0
45,42,2023-04-01,1462.0
45,42,2023-04-02,1531.0
45,42,2023-04-03,1171.0
45,42,2023-04-04,1166.0
45,42,2023-04-05,1344.0
45,42,2023-04-06,1660.0
45,42,2023-04-07,2139.0
45,42,2023-04-08,1469.0
45,42,2023-04-09,1538.0
45,42,2023-04-10,1178.0
45,42,2023-04-11,1174.0
45,42,2023-04-12,1351.0
45,42,2023-04-13,1668.0
45,42,2023-04-14,2146.0
45,42,2023-04-15,1477.0
45,42,2023-04-16,1546.0
45,42,2023-04-17,1186.0
45,42,2023-04-18,1181.0
45,42,2023-04-19,1359.0
45,42,2023-04-20,1675.0
45,42,2023-04-21,2154.0
45,42,2023-04-22,1484.0
45,42,2023-04-23,1553.0
45,42,2023-04-24,1193.0
45,42,2023-04-25,1188.0
45,42,2023-04-26,1366.0
45,42,2023-04-27,1683.0
45,42,2023-04-28,2161.0
45,42,2023-04-29,1492.0
45,42,2023-04-30,1560.0
45,42,2023-05-01,1201.0
45,42,2023-05-02,1196.0
45,42,2023-05-03,1374.0
45,42,2023-05-04,1690.0
45,42,2023-05-05,2169.0
45,42,2023-05-06,1499.0
45,42,2023-05-07,1568.0
45,42,2023-05-08,1208.0
45,42,2023-05-09,1203.0
45,42,2023-05-10,1381.0
45,42,2023-05-11,1698.0
45,42,2023-05-12,2176.0
45,42,2023-05-13,1507.0
45,42,2023-05-14,1575.0
45,42,2023-05-15,1216.0
45,42,2023-05-16,1211.0
45,42,2023-05-17,1389.0
45,42,2023-05-18,1705.0
45,42,2023-05-19,2184.0
45,42,2023-05-20,1514.0
45,42,2023-05-21,1583.0
45,42,2023-05-22,1223.0
45,42,2023-05-23,1218.0
45,42,2023-05-24,1396.0
45,42,2023-05-25,1713.0
45,42,2023-05-26,2191.0
45,42,2023-05-27,1522.0
45,42,2023-05-28,1590.0
45,42,2023-05-29,1231.0
45,42,2023-05-30,1226.0
45,42,2023-05-31,1404.0
45,42,2023-06-01,1720.0
45,42,2023-06-02,2199.0
45,42,2023-06-03,1529.0
45,42,2023-06-04,1598.0
45,42,2023-06-05,1238.0
45,42,2023-06-06,1233.0
45,42,2023-06-07,1411.0
45,42,2023-06-08,1728.0
45,42,2023-06-09,2206.0
45,42,2023-06-10,1537.0
45,42,2023-06-11,1605.0
45,42,2023-06-12,1246.0
45,42,2023-06-13,1241.0
45,42,2023-06-14,1419.0
45,42,2023-06-15,1735.0
45,42,2023-06-16,2214.0
45,42,2023-06-17,1544.0
45,42,2023-06-18,1613.0
45,42,2023-06-19,1253.0
45,42,2023-06-20,1248.0
45,42,2023-06-21,1426.0
45,42,2023-06-22,1743.0
45,42,2023-06-23,2221.0
45,42,2023-06-24,1551.0
45,42,2023-06-25,1620.0
45,42,2023-06-26,1261.0
45,42,2023-06-27,1256.0
45,42,2023-06-28,1433.0
45,42,2023-06-29,1750.0
45,42,2023-06-30,2228.0
45,42,2023-07-01,1559.0
45,42,2023-07-02,1628.0
45,42,2023-07-03,1268.0
45,42,2023-07-04,1263.0
45,42,2023-07-05,1441.0
45,42,2023-07-06,1757.0
45,42,2023-07-07,2236.0
45,42,2023-07-08,1566.0
45,42,2023-07-09,1635.0
45,42,2023-07-10,1275.0
45,42,2023-07-11,1270.0
45,42,2023-07-12,1448.0
45,42,2023-07-13,1765.0
45,42,2023-07-14,2243.0
45,42,2023-07-15,1574.0
45,42,2023-07-16,1642.0
45,42,2023-07-17,1283.0
45,42,2023-07-18,1278.0
45,42,2023-07-19,1456.0
45,42,2023-07-20,1772.0
45,42,2023-07-21,2251.0
45,42,2023-07-22,1581.0
45,42,2023-07-23,1650.0
45,42,2023-07-24,1290.0
45,42,2023-07-25,1285.0
45,42,2023-07-26,1463.0
45,42,2023-07-27,1780.0
45,42,2023-07-28,2258.0
45,42,2023-07-29,1589.0
45,42,2023-07-30,1657.0
45,42,2023-07-31,1298.0
45,42,2023-08-01,1293.0
45,42,2023-08-02,1471.0
45,42,2023-08-03,1787.0
45,42,2023-08-04,2266.0
45,42,2023-08-05,1596.0
45,42,2023-08-06,1665.0
45,42,2023-08-07,1305.0
45,42,2023-08-08,1300.0
45,42,2023-08-09,1478.0
45,42,2023-08-10,1795.0
45,42,2023-08-11,2273.0
45,42,2023-08-12,1604.0
45,42,2023-08-13,1672.0
45,42,2023-08-14,1313.0
45,42,2023-08-15,1308.0
45,42,2023-08-16,1486.0
45,42,2023-08-17,1802.0
45,42,2023-08-18,2281.0
45,42,2023-08-19,1611.0
45,42,2023-08-20,1680.0
45,42,2023-08-21,1320.0
45,42,2023-08-22,1315.0
45,42,2023-08-23,1493.0
45,42,2023-08-24,1810.0
45,42,2023-08-25,2288.0
45,42,2023-08-26,1619.0
45,42,2023-08-27,1687.0
45,42,2023-08-28,1328.0
45,42,2023-08-29,1323.0
45,42,2023-08-30,1501.0
45,42,2023-08-31,1817.0
45,42,2023-09-01,2296.0
45,42,2023-09-02,1626.0
45,42,2023-09-03,1695.0
45,42,2023-09-04,1335.0
45,42,2023-09-05,1330.0
45,42,2023-09-06,1508.0
45,42,2023-09-07,1825.0
45,42,2023-09-08,2303.0
45,42,2023-09-09,1634.0
45,42,2023-09-10,1702.0
45,42,2023-09-11,1343.0
45,42,2023-09-12,1338.0
45,42,2023-09-13,1515.0
45,42,2023-09-14,1832.0
45,42,2023-09-15,2311.0
45,42,2023-09-16,1641.0
45,42,2023-09-17,1710.0
45,42,2023-09-18,1350.0
45,42,2023-09-19,1345.0
45,42,2023-09-20,1523.0
45,42,2023-09-21,1839.0
45,42,2023-09-22,2318.0
45,42,2023-09-23,1648.0
45,42,2023-09-24,1717.0
45,42,2023-09-25,1357.0
45,42,2023-09-26,1352.0
45,42,2023-09-27,1530.0
45,42,2023-09-28,1847.0
45,42,2023-09-29,2325.0
45,42,2023-09-30,1656.0
45,42,2023-10-01,1724.0
45,42,2023-10-02,1365.0
45,42,2023-10-03,1360.0
45,42,2023-10-04,1538.0
45,42,2023-10-05,1854.0
45,42,2023-10-06,2333.0
45,42,2023-10-07,1663.0
45,42,2023-10-08,1732.0
45,42,2023-10-09,1372.0
45,42,2023-10-10,1367.0
45,42,2023-10-11,1545.0
45,42,2023-10-12,1862.0
45,42,2023-10-13,2340.0
45,42,2023-10-14,1671.0
45,42,2023-10-15,1739.0
45,42,2023-10-16,1380.0
45,42,2023-10-17,1375.0
45,42,2023-10-18,1553.0
45,42,2023-10-19,1869.0
45,42,2023-10-20,2348.0
45,42,2023-10-21,1678.0
45,42,2023-10-22,1747.0
45,42,2023-10-23,1387.0
45,42,2023-10-24,1382.0
45,42,2023-10-25,1560.0
45,42,2023-10-26,1877.0
45,42,2023-10-27,2355.0
45,42,2023-10-28,1686.0
45,42,2023-10-29,1754.0
45,42,2023-10-30,1395.0
45,42,2023-10-31,1390.0
45,42,2023-11-01,1568.0
45,42,2023-11-02,1884.0
45,42,2023-11-03,2363.0
45,42,2023-11-04,1693.0
45,42,2023-11-05,1762.0
45,42,2023-11-06,1402.0
45,42,2023-11-07,1397.0
45,42,2023-11-08,1575.0
45,42,2023-11-09,1892.0
45,42,2023-11-10,2370.0
45,42,2023-11-11,1701.0
45,42,2023-11-12,1769.0
45,42,2023-11-13,1410.0
45,42,2023-11-14,1405.0
45,42,2023-11-15,1583.0
45,42,2023-11-16,1899.0
45,42,2023-11-17,2378.0
45,42,2023-11-18,1708.0
45,42,2023-11-19,1777.0
45,42,2023-11-20,1417.0
45,42,2023-11-21,1412.0
45,42,2023-11-22,1590.0
45,42,2023-11-23,1907.0
45,42,2023-11-24,2385.0
45,42,2023-11-25,1716.0
45,42,2023-11-26,1784.0
45,42,2023-11-27,1425.0
45,42,2023-11-28,1420.0
45,42,2023-11-29,1598.0
45,42,2023-11-30,1914.0
45,42,2023-12-01,2393.0
45,42,2023-12-02,1723.0
45,42,2023-12-03,1792.0
45,42,2023-12-04,1432.0
45,42,2023-12-05,1427.0
45,42,2023-12-06,1605.0
45,42,2023-12-07,1922.0
45,42,2023-12-08,2400.0
45,42,2023-12-09,1731.0
45,42,2023-12-10,1799.0
45,42,2023-12-11,1440.0
45,42,2023-12-12,1435.0
45,42,2023-12-13,1612.0
45,42,2023-12-14,1929.0
45,42,2023-12-15,2407.0
45,42,2023-12-16,1738.0
45,42,2023-12-17,1807.0
45,42,2023-12-18,1447.0
45,42,2023-12-19,1442.0
45,42,2023-12-20,1620.0
45,42,2023-12-21,1936.0
45,42,2023-12-22,2415.0
45,42,2023-12-23,1745.0
45,42,2023-12-24,1814.0
45,42,2023-12-25,1454.0
45,42,2023-12-26,1449.0
45,42,2023-12-27,1627.0
45,42,2023-12-28,1943.0
45,42,2023-12-29,2421.0
45,42,2023-12-30,1752.0
45,42,2023-12-31,1820.0
45,42,2024-01-01,1460.0
45,42,2024-01-02,1455.0
45,42,2024-01-03,1632.0
45,42,2024-01-04,1949.0
45,42,2024-01-05,2427.0
45,42,2024-01-06,1757.0
45,42,2024-01-07,1825.0
45,42,2024-01-08,1465.0
45,42,2024-01-09,1460.0
45,42,2024-01-10,1638.0
45,42,2024-01-11,1954.0
45,42,2024-01-12,2432.0
45,42,2024-01-13,1762.0
45,42,2024-01-14,1830.0
45,42,2024-01-15,1471.0
45,42,2024-01-16,1465.0
45,42,2024-01-17,1643.0
45,42,2024-01-18,1959.0
45,42,2024-01-19,2437.0
45,42,2024-01-20,1767.0
45,42,2024-01-21,1835.0
45,42,2024-01-22,1475.0
45,42,2024-01-23,1469.0
45,42,2024-01-24,1647.0
45,42,2024-01-25,1963.0
45,42,2024-01-26,2441.0
45,42,2024-01-27,1771.0
45,42,2024-01-28,1839.0
45,42,2024-01-29,1479.0
45,42,2024-01-30,1473.0
45,42,2024-01-31,1650.0
45,42,2024-02-01,1966.0
45,42,2024-02-02,2444.0
45,42,2024-02-03,1774.0
45,42,2024-02-04,1842.0
45,42,2024-02-05,1482.0
45,42,2024-02-06,1477.0
45,42,2024-02-07,1654.0
45,42,2024-02-08,1970.0
45,42,2024-02-09,2448.0
45,42,2024-02-10,1778.0
45,42,2024-02-11,1845.0
45,42,2024-02-12,1485.0
45,42,2024-02-13,1479.0
45,42,2024-02-14,1656.0
45,42,2024-02-15,1972.0
45,42,2024-02-16,2450.0
45,42,2024-02-17,1780.0
45,42,2024-02-18,1848.0
45,42,2024-02-19,1487.0
45,42,2024-02-20,1482.0
45,42,2024-02-21,1659.0
45,42,2024-02-22,1974.0
45,42,2024-02-23,2452.0
45,42,2024-02-24,1782.0
45,42,2024-02-25,1850.0
45,42,2024-02-26,1489.0
45,42,2024-02-27,1484.0
45,42,2024-02-28,1661.0
45,42,2024-02-29,1976.0
45,42,2024-03-01,2454.0
45,42,2024-03-02,1784.0
45,42,2024-03-03,1851.0
45,42,2024-03-04,1491.0
45,42,2024-03-05,1485.0
45,42,2024-03-06,1662.0
45,42,2024-03-07,1978.0
45,42,2024-03-08,2455.0
45,42,2024-03-09,1785.0
45,42,2024-03-10,1852.0
45,42,2024-03-11,1492.0
45,42,2024-03-12,1486.0
45,42,2024-03-13,1663.0
45,42,2024-03-14,1979.0
45,42,2024-03-15,2456.0
45,42,2024-03-16,1786.0
45,42,2024-03-17,1853.0
45,42,2024-03-18,1493.0
45,42,2024-03-19,1487.0
45,42,2024-03-20,1664.0
45,42,2024-03-21,1980.0
45,42,2024-03-22,2457.0
45,42,2024-03-23,1787.0
45,42,2024-03-24,1854.0
45,42,2024-03-25,1494.0
45,42,2024-03-26,1488.0
45,42,2024-03-27,1665.0
45,42,2024-03-28,1980.0
45,42,2024-03-29,2458.0
45,42,2024-03-30,1787.0
45,42,2024-03-31,1855.0
45,42,2024-04-01,1494.0
45,42,2024-04-02,1488.0
45,42,2024-04-03,1665.0
45,42,2024-04-04,1981.0
45,42,2024-04-05,2458.0
45,42,2024-04-06,1788.0
45,42,2024-04-07,1856.0
45,42,2024-04-08,1495.0
45,42,2024-04-09,1489.0
45,42,2024-04-10,1666.0
45,42,2024-04-11,1982.0
45,42,2024-04-12,2459.0
45,42,2024-04-13,1789.0
45,42,2024-04-14,1856.0
45,42,2024-04-15,1496.0
45,42,2024-04-16,1490.0
45,42,2024-04-17,1666.0
45,42,2024-04-18,1982.0
45,42,2024-04-19,2459.0
45,42,2024-04-20,1789.0
45,42,2024-04-21,1856.0
45,42,2024-04-22,1496.0
45,42,2024-04-23,1490.0
45,42,2024-04-24,1667.0
45,42,2024-04-25,1982.0
45,42,2024-04-26,2460.0
45,42,2024-04-27,1789.0
45,42,2024-04-28,1857.0
45,42,2024-04-29,1496.0
45,42,2024-04-30,1490.0
45,42,2024-05-01,1667.0
45,42,2024-05-02,1983.0
45,42,2024-05-03,2460.0
45,42,2024-05-04,1789.0
45,42,2024-05-05,1857.0
45,42,2024-05-06,1496.0
45,42,2024-05-07,1490.0
45,42,2024-05-08,1667.0
45,42,2024-05-09,1983.0
45,42,2024-05-10,2460.0
45,42,2024-05-11,1790.0
45,42,2024-05-12,1857.0
45,42,2024-05-13,1497.0
45,42,2024-05-14,1491.0
45,42,2024-05-15,1668.0
45,42,2024-05-16,1983.0
45,42,2024-05-17,2461.0
45,42,2024-05-18,1790.0
45,42,2024-05-19,1858.0
45,42,2024-05-20,1497.0
45,42,2024-05-21,1491.0
45,42,2024-05-22,1668.0
45,42,2024-05-23,1983.0
45,42,2024-05-24,2461.0
45,42,2024-05-25,1790.0
45,42,2024-05-26,1858.0
45,42,2024-05-27,1497.0
45,42,2024-05-28,1491.0
45,42,2024-05-29,1668.0
45,42,2024-05-30,1984.0
45,42,2024-05-31,2461.0
45,42,2024-06-01,1791.0
45,42,2024-06-02,1858.0
45,42,2024-06-03,1498.0
45,42,2024-06-04,1492.0
45,42,2024-06-05,1669.0
45,42,2024-06-06,1984.0
45,42,2024-06-07,2462.0
45,42,2024-06-08,1791.0
45,42,2024-06-09,1859.0
45,42,2024-06-10,1498.0
45,42,2024-06-11,1492.0
45,42,2024-06-12,1669.0
45,42,2024-06-13,1984.0
45,42,2024-06-14,2462.0
45,42,2024-06-15,1791.0
45,42,2024-06-16,1859.0
45,42,2024-06-17,1498.0
45,42,2024-06-18,1492.0
45,42,2024-06-19,1669.0
45,42,2024-06-20,1985.0
45,42,2024-06-21,2462.0
45,42,2024-06-22,1792.0
45,42,2024-06-23,1859.0
45,42,2024-06-24,1499.0
45,42,2024-06-25,1493.0
45,42,2024-06-26,1670.0
45,42,2024-06-27,1985.0
45,42,2024-06-28,2463.0
45,42,2024-06-29,1792.0
45,42,2024-06-30,1860.0
45,42,2024-07-01,1499.0
45,42,2024-07-02,1493.0
45,42,2024-07-03,1670.0
45,42,2024-07-04,1985.0
45,42,2024-07-05,2463.0
45,42,2024-07-06,1792.0
45,42,2024-07-07,1860.0
45,42,2024-07-08,1500.0
45,42,2024-07-09,1494.0
45,42,2024-07-10,1671.0
45,42,2024-07-11,1987.0
45,42,2024-07-12,2464.0
45,42,2024-07-13,1794.0
45,42,2024-07-14,1862.0
45,42,2024-07-15,1502.0
45,42,2024-07-16,1496.0
45,42,2024-07-17,1673.0
45,42,2024-07-18,1989.0
45,42,2024-07-19,2466.0
45,42,2024-07-20,1796.0
45,42,2024-07-21,1864.0
45,42,2024-07-22,1503.0
45,42,2024-07-23,1498.0
45,42,2024-07-24,1675.0
45,42,2024-07-25,1990.0
45,42,2024-07-26,2468.0
45,42,2024-07-27,1798.0
45,42,2024-07-28,1866.0
45,42,2024-07-29,1506.0
45,42,2024-07-30,1501.0
45,42,2024-07-31,1678.0
45,42,2024-08-01,1995.0
45,42,2024-08-02,2473.0
45,42,2024-08-03,1803.0
45,42,2024-08-04,1872.0
45,42,2024-08-05,1512.0
45,42,2024-08-06,1507.0
45,42,2024-08-07,1685.0
45,42,2024-08-08,2001.0
45,42,2024-08-09,2479.0
45,42,2024-08-10,1810.0
45,42,2024-08-11,1878.0
45,42,2024-08-12,1518.0
45,42,2024-08-13,1513.0
45,42,2024-08-14,1691.0
45,42,2024-08-15,2007.0
45,42,2024-08-16,2485.0
45,42,2024-08-17,1816.0
45,42,2024-08-18,1884.0
45,42,2024-08-19,1525.0
45,42,2024-08-20,1521.0
45,42,2024-08-21,1699.0
45,42,2024-08-22,2016.0
45,42,2024-08-23,2495.0
45,42,2024-08-24,1826.0
45,42,2024-08-25,1896.0
45,42,2024-08-26,1537.0
45,42,2024-08-27,1532.0
45,42,2024-08-28,1711.0
45,42,2024-08-29,2028.0
45,42,2024-08-30,2507.0
45,42,2024-08-31,1838.0
45,42,2024-09-01,1907.0
45,42,2024-09-02,1548.0
45,42,2024-09-03,1543.0
45,42,2024-09-04,1722.0
45,42,2024-09-05,2039.0
45,42,2024-09-06,2518.0
45,42,2024-09-07,1849.0
45,42,2024-09-08,1918.0
45,42,2024-09-09,1559.0
45,42,2024-09-10,1555.0
45,42,2024-09-11,1733.0
45,42,2024-09-12,2050.0
45,42,2024-09-13,2529.0
45,42,2024-09-14,1860.0
45,42,2024-09-15,1930.0
45,42,2024-09-16,1571.0
45,42,2024-09-17,1566.0
45,42,2024-09-18,1745.0
45,42,2024-09-19,2062.0
45,42,2024-09-20,2541.0
45,42,2024-09-21,1872.0
45,42,2024-09-22,1941.0
45,42,2024-09-23,1582.0
45,42,2024-09-24,1578.0
45,42,2024-09-25,1756.0
